event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
9678	-1	1009223	1801.05	0.0	16.6369	-4.78731	1.37847	1009002,21,21	
9679	-1	1009213	1801.05	-1.0	1839.99	0.933902	-2.13434	1009002,21,21,21	
9679	-1	1009323	1801.22	1.0	1667.65	0.522338	0.966719	-1009002,21	
9683	-1	1009213	1801.05	1.0	923.136	-1.31484	1.94769	1009002,21,21	
9683	-1	1009213	1801.05	-1.0	1055.57	0.601043	-1.09972	-1009002,21,1	
9685	-1	1009213	1801.05	1.0	328.633	0.268101	-2.1927	-1009002,21	
9685	-1	1009113	1801.05	0.0	382.011	0.0248843	0.911182	1009002,21,21	
9686	-1	1009213	1801.05	1.0	1460.51	0.0140437	-2.11589	-1009002,21,21	
9686	-1	1009213	1801.05	-1.0	906.895	-0.61131	0.170862	1009002,21,21	
9687	-1	1009213	1801.05	-1.0	579.794	-1.20237	1.51365	1009002,21,21,21	
9687	-1	1009113	1801.05	0.0	1123.5	0.824062	-0.0618318	-1009002,21,21,21	
9688	-1	1009113	1801.05	0.0	605.374	0.285007	-2.08027	-1009002,21	
9688	-1	1009213	1801.05	-1.0	279.486	-0.500585	1.22436	1009002,21,21	
9689	-1	1009213	1801.05	-1.0	876.308	0.95213	1.59491	-1009002,21,21	
9689	-1	1009223	1801.05	0.0	735.762	0.913902	-2.16782	-1009002,21	
9690	-1	1000993	1801.1	0.0	890.387	-0.168132	-2.52275	1009002,21,21	
9690	-1	1009213	1801.05	1.0	918.254	-0.93435	0.647693	-1009002,21,21	
9692	-1	1009113	1801.05	0.0	598.188	1.43407	0.518709	-1009002,21	
9692	-1	1009113	1801.05	0.0	545.362	1.70094	-2.6542	1009002,21	
9693	-1	1009213	1801.05	1.0	519.26	-0.894212	2.61498	-1009002,21,21,21	
9693	-1	1009213	1801.05	-1.0	512.407	-1.708	-0.528176	1009002,21,21,21	
9694	-1	1009213	1801.05	1.0	718.331	0.216188	2.122	-1009002,21	
9694	-1	1009213	1801.05	-1.0	653.912	-0.729702	-0.549693	1009002,-3	
9695	-1	1009213	1801.05	-1.0	1388.7	-1.14005	-0.790615	-1009002,21	
9695	-1	1009213	1801.05	1.0	1393.43	-0.977901	2.35013	1009002,21	
9699	-1	1000993	1801.1	0.0	894.638	0.154808	-2.83662	-1009002,21,21	
9699	-1	1009323	1801.22	1.0	980.102	0.878263	0.391261	1009002,-2	
9700	-1	1009213	1801.05	1.0	1006.46	-0.412137	-2.60788	1009002,21	
9700	-1	1009213	1801.05	-1.0	1015.37	-0.604889	0.51097	-1009002,21	
9702	-1	1009213	1801.05	1.0	363.14	1.82415	0.132497	-1009002,21,21	
9702	-1	1009213	1801.05	-1.0	158.413	0.165858	-2.76783	1009002,21,21	
9707	-1	1009113	1801.05	0.0	987.661	0.000584362	2.02947	-1009002,21,21	
9707	-1	1009213	1801.05	-1.0	954.042	0.0589659	-1.27124	1009002,21	
9708	-1	1009223	1801.05	0.0	649.684	0.369393	-1.59934	-1009002,21,21	
9708	-1	1009223	1801.05	0.0	655.417	0.827431	1.4556	1009002,21,21	
9709	-1	1000993	1801.1	0.0	663.26	1.74809	1.37775	1009002,21	
9709	-1	1091114	1801.38	-1.0	678.625	0.909508	-1.74909	1009002,21,21	
9710	-1	1009113	1801.05	0.0	529.183	-2.12563	-0.116729	1009002,21,21	
9710	-1	1009213	1801.05	1.0	527.347	-0.78955	3.06655	-1009002,21	
9713	-1	1000993	1801.1	0.0	1410.17	0.937482	-2.62738	-1009002,1	
9713	-1	1009213	1801.05	1.0	1281.11	0.462454	0.609313	1009002,21,21	
9714	-1	1009213	1801.05	-1.0	299.511	2.68106	1.26831	-1009002,3	
9714	-1	1009223	1801.05	0.0	267.328	2.554	-2.01795	1009002,21,21	
9717	-1	1009113	1801.05	0.0	1189.88	0.702957	0.389631	-1009002,21	
9717	-1	1009113	1801.05	0.0	1144.98	1.07026	-2.7324	1009002,21,21	
9721	-1	1009213	1801.05	-1.0	409.029	0.0799488	3.06315	1009002,21	
9721	-1	1092214	1801.38	1.0	389.928	-0.901892	0.129964	1009002,21	
9722	-1	1009113	1801.05	0.0	165.176	1.83772	-0.398495	-1009002,21	
9722	-1	1009213	1801.4	-1.0	199.954	3.0597	2.75969	1009002,-2	
9723	-1	1009323	1801.22	1.0	952.067	-0.117136	2.21044	-1009002,3	
9723	-1	1000993	1801.1	0.0	772.558	-0.882303	-0.851639	1009002,21,21	
9728	-1	1009113	1801.05	0.0	924.311	0.773766	1.87788	-1009002,1	
9728	-1	1009313	1801.22	0.0	936.239	1.19265	-1.168	1009002,21	
9729	-1	1009213	1801.05	1.0	463.398	2.2218	-1.45857	-1009002,21,21	
9729	-1	1009213	1801.05	-1.0	548.15	1.37009	1.72461	1009002,21,21	
9732	-1	1009313	1801.22	0.0	1037.59	-0.565208	-2.97836	-1009002,21,21	
9732	-1	1009313	1801.22	0.0	1060.28	-0.956882	0.191268	1009002,21,21	
9733	-1	1000993	1801.1	0.0	1021.51	-0.912479	1.36522	-1009002,21,21	
9733	-1	1009113	1801.05	0.0	721.037	-0.992538	-1.45055	-1009002,21	
9734	-1	1093214	1801.55	0.0	664.757	-1.05553	0.0449241	1009002,21	
9734	-1	1009213	1801.05	-1.0	339.107	-0.850511	2.93865	-1009002,21,21	
9735	-1	1009223	1801.05	0.0	340.953	-1.74062	0.155288	1009002,21	
9735	-1	1092114	1801.38	0.0	377.378	-1.37186	0.0955221	-1009002,21	
9738	-1	1009213	1801.05	-1.0	549.108	-1.10066	0.0513869	-1009002,21	
9738	-1	1093114	1801.55	-1.0	686.648	1.78581	-2.50683	1009002,21	
9740	-1	1009113	1801.05	0.0	1218.28	-0.535608	2.03766	-1009002,21	
9740	-1	1000993	1801.1	0.0	1099.81	-1.20838	-1.20299	-1009002,21,21	
9742	-1	1009113	1801.05	0.0	967.988	-0.316314	-1.9299	-1009002,2	
9742	-1	1009313	1801.22	0.0	692.696	-0.648719	1.93424	1009002,21	
9743	-1	1000993	1801.1	0.0	1158.25	1.35557	-0.636233	1009002,21,21	
9743	-1	1009223	1801.05	0.0	1151.86	-0.37003	1.71716	-1009002,21	
9745	-1	1009213	1801.05	1.0	1639.42	-0.0961065	-2.41236	1009002,21,21	
9745	-1	1009213	1801.05	1.0	1839.6	0.707684	0.729053	-1009002,21,21,21	
9746	-1	1092114	1801.38	0.0	410.627	-0.174432	1.57921	-1009002,21,21,21	
9746	-1	1009333	1801.4	0.0	421.297	-1.26062	-2.58799	1009002,21,21	
9747	-1	1009113	1801.05	0.0	928.681	1.26713	-0.821008	1009002,21	
9747	-1	1009113	1801.05	0.0	861.371	1.4035	2.28596	-1009002,21	
9748	-1	1009223	1801.05	0.0	1113.07	1.08115	0.97977	-1009002,21	
9748	-1	1009113	1801.05	0.0	1004.87	1.07053	-2.27704	1009002,21,21	
9749	-1	1009223	1801.05	0.0	296.471	3.03369	0.444667	1009002,21,21	
9749	-1	1000993	1801.1	0.0	282.655	1.4843	-2.65002	1009002,21	
9750	-1	1093224	1801.55	-1.0	567.354	1.78203	-3.05026	-1009002,21	
9750	-1	1092214	1801.38	1.0	541.216	1.19066	0.134151	1009002,2203	
9752	-1	1009223	1801.05	0.0	1857.9	-0.783353	-0.655257	-1009002,21,21	
9752	-1	1009223	1801.05	0.0	2008.83	-0.455678	2.57296	1009002,21,-1	
9754	-1	1009213	1801.05	-1.0	872.707	0.0456381	-1.31079	-1009002,21	
9754	-1	1009223	1801.05	0.0	853.659	0.629502	1.826	1009002,21,21	
9755	-1	1009313	1801.22	0.0	92.8086	0.0997613	2.74009	-1009002,21,21	
9755	-1	1009213	1801.05	-1.0	420.162	1.67977	-1.01385	1009002,21	
9756	-1	1009223	1801.05	0.0	634.928	-1.08288	-0.953665	-1009002,21,21	
9756	-1	1009223	1801.05	0.0	650.892	-1.40566	2.2304	1009002,-3	
9758	-1	1009113	1801.05	0.0	1100.97	0.0959574	-3.12402	-1009002,21	
9758	-1	1009213	1801.05	-1.0	653.388	1.71196	-0.336794	1009002,21,21	
9761	-1	1092214	1801.38	1.0	956.886	-0.950308	0.566916	1009002,21	
9761	-1	1000993	1801.1	0.0	977.015	-0.847528	-2.60452	-1009002,21	
9765	-1	1009333	1801.4	0.0	1041.93	1.30849	-2.2995	1009002,21,3103	
9765	-1	1009323	1801.22	1.0	1047.21	0.0834094	0.851563	-1009002,1	
9768	-1	1009323	1801.22	-1.0	1043.25	0.678362	1.98475	1009002,21,21	
9768	-1	1009213	1801.05	1.0	1128.61	0.464125	-1.08731	1009002,21	
9771	-1	1009213	1801.05	1.0	1101.24	0.206364	-0.891436	-1009002,21	
9771	-1	1009313	1801.22	0.0	1100.89	-0.688828	2.24491	1009002,21	
9774	-1	1009223	1801.05	0.0	544.728	1.30092	-0.356862	-1009002,21,21	
9774	-1	1000993	1801.1	0.0	556.292	-1.28877	2.7972	-1009002,21,21	
9775	-1	1009223	1801.05	0.0	542.383	1.20343	1.15199	-1009002,21,21	
9775	-1	1009213	1801.05	1.0	260.726	1.4979	-2.0127	1009002,21	
9776	-1	1009113	1801.05	0.0	897.271	0.876737	-1.74281	1009002,21	
9776	-1	1000993	1801.1	0.0	892.809	-0.398625	1.406	-1009002,21	
9777	-1	1009323	1801.22	1.0	130.78	-1.58553	-1.23523	-1009002,21,21	
9777	-1	1009213	1801.05	1.0	109.943	-3.02621	2.03042	-1009002,21	
9780	-1	1009213	1801.05	1.0	436.968	0.0558156	-2.38065	-1009002,4	
9780	-1	1009113	1801.05	0.0	447.969	2.27721	0.696332	1009002,21,21	
9781	-1	1009213	1801.05	1.0	542.888	0.714669	0.381889	-1009002,21	
9781	-1	1009113	1801.05	0.0	413.761	2.46418	-2.72701	-1009002,21	
9782	-1	1009223	1801.05	0.0	556.161	1.89165	0.0745617	-1009002,21,21	
9782	-1	1009213	1801.05	-1.0	518.972	-1.15556	-3.06113	1009002,21	
9783	-1	1009213	1801.05	1.0	134.794	-2.82235	-2.50716	1009002,21	
9783	-1	1009223	1801.05	0.0	163.982	3.26536	0.524982	-1009002,21,21,21	
9785	-1	1009213	1801.05	1.0	337.458	1.02727	-2.4843	1009002,21	
9785	-1	1009113	1801.05	0.0	420.011	-1.6269	1.14153	-1009002,21	
9786	-1	1009323	1801.22	1.0	1070.28	0.599125	-0.667556	-1009002,4	
9786	-1	1009313	1801.22	0.0	983.195	1.56459	2.49252	1009002,21,21	
9789	-1	1009213	1801.05	1.0	802.314	1.99716	-0.282156	-1009002,21	
9789	-1	1009113	1801.05	0.0	811.08	1.12743	2.7808	1009002,21,21	
9793	-1	1009323	1801.22	1.0	1508.1	0.276911	0.0983967	1009002,21,21	
9793	-1	1009213	1801.05	1.0	1059.04	1.08731	-2.54951	1009002,21	
9795	-1	1009213	1801.05	-1.0	305.124	-0.15961	2.57333	1009002,21	
9795	-1	1009113	1801.05	0.0	162.784	1.21028	-1.6782	-1009002,21,21	
9796	-1	1009113	1801.05	0.0	980.691	-0.982269	1.74658	-1009002,4	
9796	-1	1009213	1801.05	-1.0	1030.27	-0.982366	-1.42117	1009002,21,21	
9797	-1	1009213	1801.05	-1.0	1478.32	0.0714339	-1.27605	-1009002,21	
9797	-1	1009113	1801.05	0.0	1430.99	0.749784	1.66692	-1009002,21,21	
9798	-1	1009313	1801.22	0.0	517.42	-0.146221	1.7544	1009002,-2	
9798	-1	1009213	1801.05	1.0	530.68	0.219634	-1.52942	-1009002,2	
9799	-1	1009113	1801.05	0.0	990.509	-0.575722	-1.60177	-1009002,21	
9799	-1	1009213	1801.05	-1.0	1012.3	-0.921933	1.54969	1009002,-1	
9800	-1	1009113	1801.05	0.0	964.001	-0.294037	1.95411	-1009002,21	
9800	-1	1009213	1801.05	-1.0	692.829	-1.94963	-1.19906	1009002,21,21	
9802	-1	1009223	1801.05	0.0	242.314	1.79924	0.41182	-1009002,21,21,21	
9802	-1	1009323	1801.22	-1.0	235.164	2.42708	-2.70781	-1009002,21,21	
9804	-1	1009113	1801.05	0.0	584.751	-1.28603	-2.5187	-1009002,21	
9804	-1	1009223	1801.05	0.0	526.528	1.6994	0.341361	-1009002,21	
9805	-1	1000993	1801.1	0.0	1575.27	-0.296474	-1.28617	-1009002,1	
9805	-1	1000993	1801.1	0.0	1558.58	0.18389	1.87486	1009002,21	
9806	-1	1000993	1801.1	0.0	439.453	1.84576	2.58074	-1009002,21	
9806	-1	1000993	1801.1	0.0	441.139	-2.38301	-0.588826	-1009002,21	
9807	-1	1009213	1801.05	-1.0	272.124	2.49432	-2.10162	1009002,21,21	
9807	-1	1009113	1801.05	0.0	242.376	-2.09133	1.05538	-1009002,21,21	
9810	-1	1009323	1801.22	-1.0	1009.04	-1.22661	1.91677	1009002,21	
9810	-1	1009323	1801.22	-1.0	949.714	-0.363516	-1.39218	-1009002,21,21	
9813	-1	1092214	1801.38	-1.0	1585.28	0.82904	1.72606	1009002,21	
9813	-1	1009213	1801.05	-1.0	1456.79	-0.857883	-1.39965	1009002,21	
9816	-1	1092114	1801.38	0.0	835.403	0.918673	2.22305	-1009002,21	
9816	-1	1000993	1801.1	0.0	723.163	0.457587	-1.10932	1009002,21	
9817	-1	1009213	1801.05	-1.0	1650.2	0.167517	-0.265552	1009002,21	
9817	-1	1009113	1801.05	0.0	1657.37	-0.840874	2.8752	-1009002,21,21	
9819	-1	1009113	1801.05	0.0	496.556	-2.52662	0.906197	1009002,21	
9819	-1	1000993	1801.1	0.0	490.16	-1.79974	-2.22187	-1009002,21,21	
9820	-1	1000993	1801.1	0.0	191.436	0.946632	0.94372	-1009002,21	
9820	-1	1009313	1801.22	0.0	252.47	2.10235	-2.27228	1009002,21	
9821	-1	1009313	1801.22	0.0	2226.23	0.858788	-1.57314	-1009002,21	
9821	-1	1009213	1801.05	1.0	2227.27	-0.0376857	1.57519	1009002,21	
9824	-1	1009213	1801.05	1.0	657.515	-1.01105	1.45605	-1009002,21	
9824	-1	1009213	1801.05	-1.0	672.726	-1.01077	-1.72149	1009002,21,21	
9826	-1	1000993	1801.1	0.0	287.88	0.80237	-1.45174	-1009002,21,21	
9826	-1	1000993	1801.1	0.0	242.381	-0.580591	2.04098	-1009002,21	
9827	-1	1009223	1801.05	0.0	401.896	0.924153	-3.1039	1009002,21	
9827	-1	1093114	1801.55	-1.0	651.648	-0.935888	0.0736144	1009002,21	
9828	-1	1009113	1801.05	0.0	1042.35	-0.304683	0.372919	-1009002,21	
9828	-1	1009213	1801.05	-1.0	864.378	1.34494	3.12069	1009002,21,21	
9829	-1	1009313	1801.22	0.0	1838.67	0.296341	1.16037	-1009002,21,3	
9829	-1	1009313	1801.22	0.0	1803.93	-0.159134	-1.96241	1009002,21	
9830	-1	1009213	1801.05	-1.0	416.971	1.29018	-2.81284	-1009002,21,21	
9830	-1	1092114	1801.38	0.0	661.122	1.64753	1.25647	1009002,21,21	
9833	-1	1009213	1801.05	1.0	358.986	2.44257	1.68505	-1009002,21,21	
9833	-1	1009213	1801.05	-1.0	309.905	1.08004	-2.2136	1009002,21	
9835	-1	1009323	1802.62	1.0	916.055	0.935907	-1.15664	-1009002,2	
9835	-1	1009223	1801.05	0.0	854.922	-0.6365	1.99577	1009002,21,21	
9836	-1	1009223	1801.05	0.0	632.66	-0.352355	3.06112	-1009002,21,21	
9836	-1	1009223	1801.05	0.0	677.479	-0.970281	-0.139298	1009002,21,21	
9838	-1	1009223	1801.05	0.0	533.987	1.32761	-2.07967	1009002,-3	
9838	-1	1009223	1801.05	0.0	730.213	1.33992	0.994651	-1009002,21	
9840	-1	1009213	1801.05	1.0	62.5537	-2.23353	-0.952926	-1009002,21,21	
9840	-1	1009213	1801.05	-1.0	210.792	0.127688	2.33475	1009002,21,-3	
9841	-1	1009333	1801.4	0.0	556.284	1.5259	2.99862	-1009002,21	
9841	-1	1093214	1801.55	0.0	543.965	-0.386755	-0.182248	1009002,21,21	
9845	-1	1009213	1801.05	-1.0	789.568	1.23264	-1.47836	1009002,21,21,21	
9845	-1	1009333	1801.4	0.0	768.555	-1.12549	1.6063	-1009002,21	
9846	-1	1009313	1801.22	0.0	278.636	-1.77874	-2.96811	-1009002,21,21	
9846	-1	1009213	1801.05	-1.0	279.675	2.08771	0.00588725	1009002,21	
9847	-1	1000993	1801.1	0.0	631.024	-0.221807	-3.04257	-1009002,21,21	
9847	-1	1009323	1801.22	-1.0	627.618	-0.663699	0.041667	1009002,21,21	
9848	-1	1009323	1801.22	1.0	22.8034	3.78743	-0.394278	-1009002,21,21	
9848	-1	1009313	1801.22	0.0	57.5668	3.54043	2.74773	1009002,-3	
9850	-1	1009113	1801.05	0.0	1129	-0.0710975	-2.71106	-1009002,21,21,21	
9850	-1	1009213	1801.05	1.0	815.165	-0.289253	0.930581	1009002,21,21	
9851	-1	1009213	1801.05	1.0	851.046	-0.761121	-2.55346	-1009002,21	
9851	-1	1009113	1801.05	0.0	1281.21	0.495635	0.362942	1009002,-1	
9853	-1	1009213	1802.13	1.0	890.321	-0.118513	2.02706	-1009002,21,2	
9853	-1	1009213	1801.05	-1.0	855.288	-0.956702	-1.18267	1009002,21	
9854	-1	1009223	1801.05	0.0	431.459	-0.604013	2.73886	-1009002,21	
9854	-1	1009213	1801.05	1.0	434.946	2.0464	-0.408541	1009002,21	
9855	-1	1092214	1801.38	-1.0	656.492	-0.432951	3.08067	-1009002,21,21	
9855	-1	1009113	1801.05	0.0	631.541	1.30757	-0.0338781	1009002,21,21	
9856	-1	1009113	1801.05	0.0	1121.04	-1.58078	2.16005	-1009002,21	
9856	-1	1009113	1801.05	0.0	1130.99	-0.736481	-0.998953	1009002,21	
9857	-1	1009213	1801.05	1.0	555.933	0.276382	-0.704113	1009002,21	
9857	-1	1009323	1801.22	1.0	537.288	-0.267421	1.97447	1009002,21,21	
9858	-1	1009223	1801.05	0.0	113.382	-0.576875	2.45804	-1009002,21,21	
9858	-1	1000993	1801.1	0.0	480.875	1.62133	-0.372291	1009002,21,-3	
9861	-1	1000993	1801.1	0.0	860.691	-0.159859	0.935132	-1009002,21,21	
9861	-1	1009213	1801.05	-1.0	843.329	-0.216214	-2.24733	1009002,21,21	
9864	-1	1009323	1801.22	1.0	1477.82	-0.443085	-0.843673	-1009002,21	
9864	-1	1009313	1801.22	0.0	1522.76	-1.05656	2.27232	1009002,21	
9865	-1	1009213	1801.05	1.0	1174.57	0.778317	-0.43637	1009002,21,21	
9865	-1	1009223	1801.05	0.0	1253.98	1.53178	2.8788	-1009002,21,21,21	
9870	-1	1009113	1801.05	0.0	491.446	-1.09366	2.35881	1009002,21	
9870	-1	1009113	1801.05	0.0	471.458	-1.92789	-0.87107	1009002,21	
9872	-1	1009113	1801.05	0.0	309.265	-2.95131	1.96659	-1009002,21,21	
9872	-1	1009113	1801.05	0.0	308.307	-1.04362	-1.17904	1009002,21,-2	
9873	-1	1009213	1801.05	1.0	642.523	0.92687	1.44479	-1009002,21	
9873	-1	1009213	1801.05	1.0	604.581	-0.785691	-1.72565	-1009002,21,21	
9879	-1	1009113	1801.05	0.0	827.273	0.22009	-3.01644	1009002,21,21	
9879	-1	1009213	1801.05	1.0	966.711	0.341404	0.153683	1009002,21,21	
9882	-1	1009213	1801.05	-1.0	79.086	-2.84747	0.0640461	-1009002,21	
9882	-1	1009213	1801.05	1.0	108.616	-2.78827	2.94123	1009002,21	
9884	-1	1009113	1801.05	0.0	838.457	-1.20843	-2.02713	1009002,21,21	
9884	-1	1092114	1801.38	0.0	850.325	0.943961	1.53321	-1009002,21	
9885	-1	1009213	1801.05	1.0	864.238	-0.961866	2.72589	-1009002,21	
9885	-1	1009213	1801.05	-1.0	837.946	-0.443037	-0.366179	1009002,21	
9886	-1	1009213	1801.05	-1.0	1603.96	-0.88707	2.93237	-1009002,21,21	
9886	-1	1009213	1801.05	1.0	1599.78	0.0706588	-0.207809	1009002,21,21	
9889	-1	1009213	1801.05	-1.0	621.575	0.63915	-0.463385	-1009002,21,21	
9889	-1	1009223	1801.05	0.0	635.889	0.703786	2.68075	1009002,21,21	
9890	-1	1009213	1801.05	1.0	401.066	-2.7519	1.53948	1009002,21,21,21	
9890	-1	1009213	1801.05	-1.0	258.522	-0.806769	-1.52078	-1009002,21,21	
9891	-1	1009223	1801.05	0.0	241.813	0.995615	0.383488	1009002,2101	
9891	-1	1092214	1801.38	1.0	239.72	-2.8665	-2.77542	1009002,2103	
9893	-1	1009223	1801.05	0.0	486.782	-1.20886	-2.55583	-1009002,21	
9893	-1	1009213	1801.05	-1.0	479.193	1.2069	0.576068	-1009002,21	
9895	-1	1009223	1801.05	0.0	1317.39	0.531579	-1.84931	-1009002,21	
9895	-1	1009323	1801.22	-1.0	787.275	-1.35573	1.24353	-1009002,21,1	
9896	-1	1009213	1801.05	1.0	636.411	1.11801	-1.48627	1009002,21,21	
9896	-1	1009213	1801.05	-1.0	713.594	-0.68263	1.68567	1009002,21	
9897	-1	1009213	1801.05	1.0	505.265	0.0980423	0.578876	-1009002,21	
9897	-1	1009113	1801.05	0.0	532.182	0.666735	-2.61096	1009002,-1	
9898	-1	1093214	1801.55	0.0	676.136	-1.90678	-0.778483	-1009002,21	
9898	-1	1092114	1801.38	0.0	772.405	0.855664	2.10707	1009002,21,21	
9900	-1	1009223	1801.05	0.0	701.51	-1.30192	-0.0776493	-1009002,21,21	
9900	-1	1000993	1801.1	0.0	597.765	0.52773	3.00992	1009002,21	
9901	-1	1009313	1801.22	0.0	838.529	-0.198333	1.53135	1009002,21	
9901	-1	1092114	1801.38	0.0	505.321	0.722687	-1.29401	-1009002,21,21	
9903	-1	1009213	1801.05	1.0	836.142	1.1098	1.63151	1009002,21	
9903	-1	1009213	1801.05	-1.0	1223.8	0.602479	-1.68567	1009002,21	
9906	-1	1000993	1801.1	0.0	1685.27	-0.837878	1.91741	-1009002,21	
9906	-1	1000993	1801.1	0.0	1692.71	-0.779745	-1.23831	1009002,21	
9910	-1	1009313	1801.22	0.0	370.581	2.77155	0.0798846	-1009002,21,21	
9910	-1	1009323	1801.22	-1.0	284.997	2.31964	-3.03981	1009002,21	
9911	-1	1009213	1801.05	-1.0	934.372	1.19146	-0.0130167	-1009002,21	
9911	-1	1009213	1801.05	1.0	914.547	1.31294	3.11522	1009002,21,21	
9915	-1	1009323	1801.22	-1.0	1265.03	0.782805	0.731156	-1009002,21,21	
9915	-1	1009223	1801.05	0.0	1254.28	-0.73904	-2.39225	1009002,21	
9916	-1	1009213	1801.05	1.0	951.598	0.226786	0.644498	-1009002,21,21	
9916	-1	1009213	1801.05	-1.0	933.112	-0.658772	-2.53761	1009002,21,21	
9918	-1	1009223	1801.05	0.0	750.798	0.621794	2.47786	1009002,21,21	
9918	-1	1009213	1801.05	-1.0	677.517	-0.593631	-0.721497	-1009002,21,21,21	
9920	-1	1009213	1801.05	1.0	817.19	-0.186413	1.41148	-1009002,21	
9920	-1	1009213	1801.05	-1.0	470.066	1.18549	-2.23477	1009002,21,21	
9921	-1	1009213	1801.05	-1.0	1492.28	-0.216468	0.863386	-1009002,21	
9921	-1	1000993	1801.1	0.0	1725.01	-0.310113	-2.37861	1009002,21,21	
9922	-1	1009113	1801.05	0.0	404.829	0.195462	1.77529	-1009002,21,21	
9922	-1	1009213	1801.05	-1.0	461.532	-1.62725	-1.44398	1009002,-4	
9925	-1	1009113	1801.05	0.0	645.325	-0.210627	-2.52347	-1009002,21,21,21	
9925	-1	1009113	1801.05	0.0	643.851	0.61087	0.583793	1009002,21,21	
9927	-1	1009113	1801.05	0.0	351.783	-1.88116	-1.06117	-1009002,4	
9927	-1	1009313	1801.22	0.0	376.102	-2.59114	2.29524	1009002,21,21	
9929	-1	1092114	1801.38	0.0	1017.53	-1.29196	0.960245	1009002,21,21,21	
9929	-1	1000993	1801.1	0.0	1027.34	0.0701745	-2.18585	1009002,21,21	
9930	-1	1009113	1801.05	0.0	676.872	-0.75654	1.05469	-1009002,3	
9930	-1	1009113	1801.05	0.0	605.423	0.72439	-2.03943	1009002,21,21	
9932	-1	1009113	1801.05	0.0	968.246	0.441415	0.955302	1009002,21	
9932	-1	1009313	1801.22	0.0	1010.3	0.145608	-1.92793	-1009002,21	
9933	-1	1009313	1801.22	0.0	535.072	0.939705	-1.36765	-1009002,21,21,21,21,21	
9933	-1	1009323	1801.22	-1.0	546.311	0.732949	1.77051	1009002,21,21	
9936	-1	1092114	1801.38	0.0	1245.59	-0.446519	-3.01727	-1009002,21,2	
9936	-1	1009313	1801.22	0.0	1392.34	1.38498	0.0970067	1009002,21,21,21	
9939	-1	1009213	1801.05	1.0	843.093	1.07935	0.615258	1009002,21	
9939	-1	1009323	1801.22	1.0	723.745	-0.0460829	-2.78616	1009002,21	
9940	-1	1009213	1801.05	-1.0	1207.46	1.51191	-1.65607	-1009002,21	
9940	-1	1009313	1801.22	0.0	1209.65	0.380469	1.50211	-1009002,21,21	
9941	-1	1009213	1801.05	1.0	695.865	-0.270162	2.19276	-1009002,21	
9941	-1	1009213	1801.05	-1.0	749.593	-0.0219011	-0.91576	1009002,21	
9942	-1	1092224	1801.38	2.0	714.319	0.311071	-2.53954	1009002,21,21,21	
9942	-1	1009323	1801.22	1.0	756.395	-0.209261	0.589495	-1009002,21	
9943	-1	1092214	1801.38	1.0	125.993	3.86597	-1.50163	1009002,21,21	
9943	-1	1009113	1801.05	0.0	113.64	0.20207	1.84234	-1009002,21,21,21	
9945	-1	1009313	1801.22	0.0	736.573	-1.62347	-1.59443	1009002,21,21	
9945	-1	1009113	1801.05	0.0	710.987	-0.420711	1.45437	-1009002,21	
9947	-1	1009113	1801.05	0.0	1004.16	-0.340626	-0.265465	1009002,21,21	
9947	-1	1009213	1801.05	-1.0	899.554	-1.37575	2.9648	-1009002,21,21,21	
9948	-1	1009213	1801.05	-1.0	1563.32	0.105348	-0.3138	-1009002,21,21,1	
9948	-1	1009213	1801.05	-1.0	1521.85	-0.166467	2.85133	-1009002,21,21,21	
9950	-1	1009113	1801.05	0.0	640.387	-1.25368	-0.0305358	1009002,21,21	
9950	-1	1009323	1801.22	-1.0	526.485	0.661179	3.13868	1009002,21,21	
9954	-1	1009213	1801.05	1.0	438.972	0.542009	-1.21788	-1009002,21,21	
9954	-1	1009213	1801.05	-1.0	353.945	0.723546	1.91053	1009002,21,21	
9955	-1	1000993	1801.1	0.0	1201.29	-0.444419	-2.2985	-1009002,21,21	
9955	-1	1009213	1801.05	-1.0	1174.3	-0.583514	0.856731	1009002,21	
9956	-1	1009213	1801.05	-1.0	2035.82	-0.680377	2.02207	1009002,21	
9956	-1	1009113	1801.05	0.0	1849.07	0.31916	-0.99863	-1009002,21	
9958	-1	1009213	1801.05	1.0	229.577	-0.192465	2.07687	-1009002,21,21	
9958	-1	1009113	1801.05	0.0	222.498	-2.55877	-1.19353	1009002,21,21	
9960	-1	1009213	1801.05	-1.0	372.476	1.67799	1.55757	-1009002,21,21	
9960	-1	1009113	1801.05	0.0	375.524	-0.722632	-1.62666	1009002,21,21	
9963	-1	1009223	1801.05	0.0	128.322	0.973631	0.892328	-1009002,21,21	
9963	-1	1009323	1801.22	-1.0	147.716	-1.13723	-0.836879	-1009002,21,21,21	
9964	-1	1000993	1801.1	0.0	842.492	0.0883424	1.85362	-1009002,21	
9964	-1	1009213	1801.05	-1.0	1226.21	0.772033	-0.957277	1009002,21,21	
9968	-1	1009313	1801.22	0.0	521.536	0.598148	-0.0368622	-1009002,21,21	
9968	-1	1009323	1801.22	-1.0	608.837	2.00471	2.81195	1009002,21,21,21	
9970	-1	1000993	1801.1	0.0	574.11	-1.0658	0.113693	1009002,21,21	
9970	-1	1009113	1801.05	0.0	567.951	1.53724	-3.03601	1009002,21,-1	
9974	-1	1009223	1801.05	0.0	150.841	-2.00512	-2.79297	-1009002,21,21	
