phi	pt	mothers	energy	pdg_id	long_lived	charge	eta	mass	event	daughters
2.77480077744	716.134399414	1009002,21	2472.17616691	1009213	0	0	1.50577771664	1801.05004883	1	
-0.260126948357	618.145690918	-1009002,21	1935.20084994	1009213	0	0	-0.532772064209	1801.05004883	1	
0.837837874889	939.944702148	-1009002,2	3101.20731543	1009323	0	0	-1.64451062679	1801.22497559	3	
-2.30240774155	938.305908203	1009002,-3	2452.68726598	1092214	0	1	-1.17535007	1801.375	3	
0.188443541527	562.700439453	-1009002,1	2417.93904725	1009223	0	1	1.71451580524	1801.05004883	4	
-3.0471098423	538.472290039	1009002,-3	1980.18040712	1000993	0	0	0.987230956554	1801.09997559	4	
-2.58404326439	465.57409668	-1009002,21	1983.61952923	1009223	0	1	-1.18310832977	1801.05004883	5	
1.5139952898	451.75100708	1009002,21	3005.23934463	1000993	0	0	-2.35668730736	1801.09997559	5	
-0.78321069479	1345.16369629	-1009002,2	2248.92945798	1000993	0	0	-0.0484861284494	1801.09997559	6	
2.3863286972	1216.8548584	-1009002,21,21	2597.54046118	1009213	0	0	0.995821833611	1801.05004883	6	
0.500654578209	1397.59558105	1009002,21,21	2296.61737389	1009113	0	0	-0.197766318917	1801.05004883	10	
-2.62812328339	1390.26586914	-1009002,21,21,21	2446.57642659	1009213	0	0	-0.608711242676	1801.05004883	10	
0.0586102865636	571.078674316	-1009002,21,3	2021.23643599	1092214	0	-1	1.05120706558	1801.375	11	
-3.07986664772	577.819152832	1009002,21	2293.3231491	1009113	0	0	1.54783666134	1801.05004883	11	
2.72894978523	1259.4597168	1009002,-1	2269.6156448	1009113	0	0	-0.435999691486	1801.05004883	18	
-0.428494572639	1246.29211426	-1009002,21,21	2570.00798667	1009113	0	0	0.936058521271	1801.05004883	18	
-1.37160933018	934.42755127	1009002,21,21	2439.61700083	1000993	0	0	-1.16643679142	1801.09997559	21	
1.64850664139	1000.14471436	1009002,21	2297.71865656	1009113	0	0	0.89363694191	1801.05004883	21	
0.782312870026	599.317199707	-1009002,21,21	2012.35625957	1092114	0	0	0.959483146667	1801.375	22	
2.77901101112	655.668029785	1009002,-4	2193.04991113	1009113	0	0	-1.26237678528	1801.05004883	22	
2.63515734673	984.606262207	-1009002,21	2516.66305612	1009213	0	0	1.18300867081	1801.05004883	23	
-0.574733674526	955.767089844	1009002,21	2565.93539315	1092214	0	1	-1.26451838017	1801.375	23	
0.810488820076	914.040710449	-1009002,1	2302.73604304	1009213	0	0	1.02240002155	1801.05004883	26	
-1.97139537334	1151.71142578	-1009002,21,21	2156.82756279	1009223	0	1	0.245678111911	1801.05004883	26	
2.13317751884	669.202758789	-1009002,21	2359.12768733	1009323	0	0	-1.46367526054	1801.22497559	27	
-1.08411896229	754.448852539	1009002,2103	2278.95021325	1009213	0	0	-1.22620677948	1801.05004883	27	
-2.36954569817	846.098327637	1009002,21	2120.81950387	1009213	0	0	-0.784191429615	1801.05004883	31	
0.805278241634	845.61505127	-1009002,21,21	1991.51627219	1009213	0	0	0.100805595517	1801.05004883	31	
-2.03341507912	708.488525391	1009002,21	2121.01558475	1000993	0	0	-1.03164446354	1801.09997559	33	
1.08154773712	674.25958252	-1009002,21,21	2212.42683133	1009113	0	0	-1.26071298122	1801.05004883	33	
0.794510781765	519.465515137	-1009002,21	1965.52627893	1000993	0	0	-0.975698232651	1801.09997559	34	
-2.33918261528	515.312316895	1009002,21	1910.94837054	1009113	0	0	0.678911685944	1801.05004883	34	
2.67778682709	860.075134277	1009002,21,21,21	2978.57989617	1009313	0	0	-1.67310619354	1801.22497559	35	
-0.635474801064	636.70703125	-1009002,21	1913.78320786	1009313	0	0	0.176487892866	1801.22497559	35	
-1.07689976692	555.549133301	-1009002,21,21	2619.74785433	1009113	0	0	-1.90205073357	1801.05004883	36	
2.06291508675	557.343811035	1009002,-3	1918.54669535	1009113	0	0	-0.601065397263	1801.05004883	36	
-1.78305447102	210.307922363	1009002,-4	1838.38591319	1092114	0	0	-1.15546262264	1801.375	37	
1.57422983646	155.054077148	1009002,21,21	1849.6350004	1009213	0	0	1.65661346912	1801.05004883	37	
0.405475974083	415.226165771	-1009002,21	1890.33051777	1009323	0	0	-0.847610473633	1801.22497559	39	
-2.69956541061	451.364349365	1009002,21	1870.7256456	1009313	0	0	0.483578592539	1801.22497559	39	
1.09377682209	785.905212402	1009002,21	2477.50805233	1009213	0	0	1.40722131729	1801.05004883	40	
-1.94038903713	811.621337891	-1009002,21,21	2986.72592841	1009213	0	0	1.73969757557	1801.05004883	40	
1.85400319099	130.764724731	1009002,21,21,21	2093.20900719	1092214	0	1	2.78772854805	1801.375	42	
-1.33965873718	167.763916016	1009002,21	2055.58268105	1000993	0	0	2.46173977852	1801.09997559	42	
2.92224907875	354.380401611	1009002,21,21	1856.79293397	1009113	0	0	-0.724584817886	1801.05004883	45	
0.34442204237	407.528900146	1009002,21,21	2072.88388551	1092114	0	0	-1.57405006886	1801.375	45	
1.37995409966	732.863830566	-1009002,21,4	1956.67706494	1009113	0	0	-0.293813079596	1801.05004883	46	
-1.69405651093	776.104431152	-1009002,21,21	1962.8532748	1009113	0	0	-0.105065852404	1801.05004883	46	
2.57267451286	301.628356934	-1009002,21	1979.0521541	1009213	0	0	1.657943964	1801.05004883	48	
-0.307747006416	1078.76696777	-1009002,21	2110.38736078	1009313	0	0	0.196647748351	1801.22497559	48	
-2.78904557228	504.533416748	1009002,21	1870.65987592	1009313	0	0	0.0397779792547	1801.22497559	50	
0.625533938408	665.801208496	-1009002,21,21	2002.8968036	1009213	0	0	0.775509536266	1801.05004883	50	
-2.63458633423	923.365600586	-1009002,21,21	2024.32965057	1009323	0	0	0.0323954112828	1801.22497559	51	
0.701022684574	1210.6126709	1009002,21	2363.22838389	1009223	0	1	-0.711360394955	1801.05004883	51	
0.493160933256	749.218505859	-1009002,21,21	1964.34594348	1009223	0	1	0.30414262414	1801.05004883	56	
-2.64698815346	752.991455078	1009002,21,21,-2	2025.81790239	1009213	0	0	0.668208181858	1801.05004883	56	
-2.68171310425	876.156982422	1009002,21,21,21	2343.58825749	1009223	0	1	-1.13155210018	1801.05004883	57	
0.454510092735	876.623168945	1009002,21	2022.51730145	1009113	0	0	0.314069479704	1801.05004883	57	
1.93323636055	1320.71289062	-1009002,3	3044.91791387	1009313	0	0	1.23133945465	1801.22497559	58	
-1.20232725143	1322.56359863	1009002,21,21,-1	2252.92057203	1000993	0	0	0.215523302555	1801.09997559	58	
-2.80849456787	757.528686523	1009002,21	2097.642052	1000993	0	0	0.886546075344	1801.09997559	59	
0.350534886122	644.41796875	-1009002,1	2026.40453885	1009213	0	0	-0.907848775387	1801.05004883	59	
2.28358459473	75.100769043	-1009002,21,21	1898.58243378	1009113	0	0	2.76847219467	1801.05004883	60	
0.140598669648	384.719421387	-1009002,21,21,21	1842.18721136	1009213	0	0	-0.111970342696	1801.05004883	60	
1.1372218132	483.748199463	-1009002,21,21	1988.21125374	1009213	0	0	1.15242683887	1801.05004883	62	
-1.97179746628	452.442749023	1009002,21,21	2155.0581991	1000993	0	0	1.61585998535	1801.09997559	62	
0.209992468357	380.029785156	1009002,21,21	2087.37095494	1009213	0	0	1.68020129204	1801.05004883	63	
-2.93815159798	350.235839844	-1009002,21,21	1979.23899879	1009113	0	0	1.49574828148	1801.05004883	63	
0.71208178997	647.12677002	1009002,21,21	2097.61929772	1009213	0	0	1.09481883049	1801.05004883	64	
-2.27402234077	682.065307617	-1009002,21,21	3099.9502906	1009213	0	0	-1.98246395588	1801.05004883	64	
-0.0805526450276	1269.69287109	-1009002,2	2287.6449703	1009213	0	0	-0.466722398996	1801.05004883	65	
-3.08639717102	1241.99511719	-1009002,21	2248.53022362	1009223	0	1	0.406720042229	1801.05004883	65	
-0.990191459656	551.499511719	-1009002,21,21	2066.66749646	1092114	0	0	-1.21714627743	1801.375	75	
2.16976165771	752.874572754	1009002,-2	1982.35341694	1009213	0	0	0.443728238344	1801.05004883	75	
1.2731051445	1729.6036377	-1009002,21	2617.14909837	1009313	0	0	0.438663095236	1801.22497559	76	
-1.9308437109	1444.46606445	1009002,-1	2925.43963944	1009313	0	0	1.04364585876	1801.22497559	76	
2.96473169327	594.467529297	-1009002,21,21	2545.75457519	1009313	0	0	1.77198708057	1801.22497559	80	
0.155322030187	518.650695801	1009002,21	2172.63163904	1009333	0	0	1.49503755569	1801.40002441	80	
-0.643826961517	98.6862335205	-1009002,21	2242.2904338	1000993	0	0	-3.2969918251	1801.09997559	83	
2.53680419922	119.626731873	1009002,21,2101	2569.21043303	1009223	0	1	-3.42099165916	1801.05004883	83	
-0.378991425037	620.575683594	-1009002,21,21	1956.67180432	1009213	0	0	-0.669012129307	1801.05004883	85	
2.68686461449	708.3828125	-1009002,21,21	2176.44888088	1009323	0	0	-1.14093995094	1801.22497559	85	
2.38609743118	620.625061035	1009002,21,21	1976.00999012	1093224	0	1	0.766051054001	1801.55004883	86	
-0.541602671146	964.669311523	-1009002,3	2051.7442553	1000993	0	0	-0.193028569221	1801.09997559	86	
-1.71592795849	426.722625732	-1009002,21	1900.11467298	1093224	0	-1	-0.882670342922	1801.55004883	87	
1.69816756248	309.533782959	1009002,2203	2108.63958891	1092214	0	1	-1.9370213747	1801.375	87	
3.10056781769	545.320922852	1009002,21,21	2072.96066189	1093214	0	0	-1.24502909184	1801.55004883	88	
0.028056178242	553.658447266	1009002,21,21	1890.50285621	1092114	0	0	0.267782449722	1801.375	88	
0.485267698765	826.569396973	1009002,21,21	2067.29246247	1009113	0	0	0.662760198116	1801.05004883	89	
-2.65763115883	826.496154785	-1009002,21,21	2098.5069008	1009223	0	1	-0.760157763958	1801.05004883	89	
-1.14683687687	502.247070312	-1009002,21,21	1875.23595679	1009213	0	0	0.281191527843	1801.05004883	91	
2.07307076454	488.847808838	1009002,-1	2269.28258405	1009113	0	0	-1.69837892056	1801.05664062	91	
-0.7397159338	552.310668945	1009002,21,21	2055.90984136	1009213	0	0	-1.18963348866	1801.05004883	95	
1.35138881207	441.499755859	-1009002,21	2076.90332444	1009113	0	0	-1.49541115761	1801.05004883	95	
2.52058720589	90.2079544067	1009002,21,21	1845.60527142	1092114	0	0	-2.17370438576	1801.375	96	
-0.675489068031	97.0874176025	-1009002,3	3649.23973052	1009313	0	0	4.17985677719	1801.81884766	96	
3.09457373619	2693.51074219	-1009002,21,21	3440.40413545	1092114	0	0	0.417003422976	1801.375	100	
-0.0383760593832	2693.24243164	-1009002,21	3257.56696073	1009213	0	0	0.125260651112	1801.05004883	100	
0.372735738754	350.969116211	1009002,21,21,21,21,21,21	1853.95390653	1093224	0	1	0.689210474491	1801.55004883	101	
-2.59834575653	545.153686523	-1009002,21	1924.51758292	1009213	0	0	-0.685222029686	1801.05004883	101	
1.04301178455	308.335174561	-1009002,21	1837.19101711	1009213	0	0	0.584988415241	1801.05004883	106	
-2.06661367416	341.177764893	1009002,21	1869.96786678	1009113	0	0	-0.939049482346	1801.05004883	106	
3.00534057617	1175.64074707	-1009002,21	3610.85769472	1009313	0	0	-1.63490378857	1801.22497559	107	
-0.591342329979	1067.50317383	1009002,21,21	2816.26546136	1009333	0	0	-1.33291757107	1801.40002441	107	
0.332973748446	670.380249023	-1009002,21,21	3757.00701431	1000993	0	0	2.27561426163	1801.09997559	108	
-2.80387544632	681.753723145	1009002,21	2391.05011814	1009213	0	0	1.47833311558	1801.05004883	108	
-1.16951942444	16.3703193665	-1009002,21	2036.27407798	1009213	0	0	-4.75413751602	1801.05004883	110	
2.65291786194	2.93782091141	1009002,21,21,21	2165.94359516	1009213	0	0	-6.70816230774	1801.05004883	110	
-0.160285130143	592.509155273	-1009002,21	1901.78966752	1009223	0	1	-0.247543096542	1801.05004883	112	
2.96648430824	562.293029785	1009002,-1	2000.6634991	1009223	0	1	1.00523281097	1801.05004883	112	
0.320793002844	672.147644043	-1009002,21,21,21	1941.43512444	1092214	0	-1	0.390422493219	1801.375	113	
-2.10913157463	392.669006348	1009002,21	2456.45733822	1009213	0	0	-2.12691855431	1801.05004883	113	
-0.345012754202	705.492248535	-1009002,21	2551.25028354	1009223	0	1	-1.59315860271	1801.05004883	114	
2.68231225014	685.970336914	1009002,21,21	1936.43157236	1009213	0	0	-0.271068274975	1801.05004883	114	
-0.105428345501	1803.96276855	-1009002,21,21	2661.80328914	1009323	0	0	-0.412712872028	1801.22497559	115	
3.03101611137	1698.13049316	1009002,21	3198.35093786	1009213	0	0	-1.01128542423	1801.05004883	115	
-1.99118602276	1022.74127197	-1009002,21,21	2501.83850622	1009213	0	0	-1.12168955803	1801.05004883	116	
-1.03700935841	862.224060059	1009002,21,21	1997.27154485	1009313	0	0	0.0410241559148	1801.22497559	116	
1.29989123344	169.202957153	-1009002,21,21,4	2156.83635527	1000993	0	0	2.63575959206	1801.09997559	117	
-0.50694668293	368.052001953	1009002,21	1877.37284151	1009213	0	0	0.906339645386	1801.05004883	117	
0.548947453499	226.406188965	-1009002,21,1	1817.39959966	1009213	0	0	0.38314089179	1801.05004883	118	
-1.59321248531	1092.63110352	1009002,21,21	2751.16007607	1009113	0	0	-1.25928282738	1801.05004883	118	
2.10907316208	330.477539062	-1009002,21,21	1833.92334737	1009223	0	1	0.302153408527	1801.05004883	119	
-1.55376029015	314.667907715	1009002,21	1910.58707082	1092214	0	1	-1.33037137985	1801.375	119	
-1.17188847065	557.71472168	-1009002,21,21	1901.91673249	1009113	0	0	0.434330403805	1801.05004883	120	
2.19230484962	520.782592773	-1009002,21,21	1901.58168918	1009213	0	0	-0.577634215355	1801.05004883	120	
1.91090166569	1179.51318359	-1009002,21,21,21	2231.14672294	1009113	0	0	0.478093773127	1801.05004883	122	
-1.44420349598	854.439208984	-1009002,3	2533.55190782	1092114	0	0	-1.36472904682	1801.375	122	
1.99548172951	230.262161255	-1009002,21	1837.79202912	1009223	0	1	-1.03727030754	1801.05004883	125	
-2.13262367249	256.922332764	1009002,21,21,21	2533.77655517	1000993	0	0	-2.62471294403	1801.09997559	125	
1.1423624754	1852.02575684	1009002,21,21,21	2736.05667744	1009113	0	0	0.469213813543	1801.05004883	127	
-2.03027868271	1933.42810059	1009002,21,21	2644.04943001	1009113	0	0	-0.0492430962622	1801.05004883	127	
-0.432644098997	533.805480957	-1009002,3	2038.9464124	1009313	0	0	1.18642044067	1801.10217285	129	
2.85218453407	633.021911621	1009002,21	2079.8978625	1009113	0	0	1.08094108105	1801.05004883	129	
0.682757973671	239.4793396	-1009002,21,21	2352.26762057	1009213	0	0	2.53025388718	1801.05004883	130	
-2.38176250458	251.757522583	1009002,21,21	1842.91975524	1000993	0	0	-1.00636863708	1801.09997559	130	
2.63158369064	315.397186279	-1009002,21,21	1960.9470999	1092214	0	1	1.5476950407	1801.375	131	
-0.568358838558	269.826599121	1009002,21	1906.26943171	1009113	0	0	-1.48211014271	1801.05004883	131	
2.99172115326	1278.45629883	-1009002,21,21	2285.13858819	1009213	0	0	-0.443806052208	1801.05004883	138	
-0.0938902497292	1099.53308105	1009002,21	2329.45685336	1009213	0	0	-0.806931972504	1801.05004883	138	
-3.02541971207	889.695373535	1009002,21,21	2037.95340497	1009113	0	0	-0.376968830824	1801.05004883	139	
0.147901520133	886.919006348	-1009002,21,21	2155.25688458	1009113	0	0	0.796933591366	1801.05004883	139	
0.253482252359	700.308837891	-1009002,1	2068.21784561	1000993	0	0	-0.917914927006	1801.09997559	140	
-2.8810043335	699.688415527	1009002,21	2465.95640658	1009213	0	0	1.5254368782	1801.05004883	140	
-2.68040370941	367.609313965	-1009002,21,21	1851.9269133	1000993	0	0	-0.578679740429	1801.09997559	141	
0.650086581707	369.057128906	1009002,21,21,21	2566.79368629	1009213	0	0	-2.28329205513	1801.05004883	141	
-0.414113134146	219.762115479	1009002,21,21	1900.61584209	1009223	0	1	-1.67478227615	1801.05004883	142	
2.60397815704	333.871734619	-1009002,21,21	1967.62135217	1092214	0	1	1.50863242149	1801.375	142	
-0.9031894207	352.135681152	1009002,21	2247.84678785	1009213	0	0	2.01568818092	1801.05004883	143	
2.19383215904	281.359985352	-1009002,21,21	1937.09398199	1000993	0	0	1.58157408237	1801.09997559	143	
2.97674751282	631.364685059	-1009002,3	1913.249831	1009313	0	0	-0.20797675848	1801.22497559	149	
-0.0845387503505	660.982666016	1009002,21,21,21	1940.26940742	1009313	0	0	0.423930466175	1801.22497559	149	
-1.1903668642	455.051513672	-1009002,21	2652.49556895	1009213	0	0	-2.13299179077	1801.05004883	150	
1.02525544167	823.945495605	1009002,21	2809.3231189	1009213	0	0	-1.61638188362	1801.05004883	150	
1.19674646854	371.226989746	-1009002,21	1877.41593985	1009213	0	0	-0.894754648209	1801.05004883	151	
-1.83958542347	406.177520752	1009002,21	2065.63619293	1000993	0	0	1.56242346764	1801.09997559	151	
-2.71828055382	800.049865723	-1009002,21	2101.774158	1009213	0	0	0.818525671959	1801.05004883	154	
0.790527760983	473.742401123	1009002,21,21,21	1970.02939732	1009213	0	0	1.11226713657	1801.05004883	154	
-2.83373999596	880.212158203	1009002,21,21,21	2785.73803082	1009213	0	0	1.52867364883	1801.05004883	156	
0.360471457243	1127.42834473	1009002,21	2237.75542631	1009313	0	0	0.587746739388	1801.22497559	156	
-0.512065947056	260.128234863	-1009002,2	2318.94080756	1009313	0	0	-2.41048336029	1801.22497559	161	
1.2210547924	307.644012451	1009002,21,21	2035.50634645	1000993	0	0	1.79149019718	1801.09997559	161	
2.2968416214	370.912109375	-1009002,2	1844.70436083	1009223	0	1	-0.381997138262	1801.19055176	162	
-0.896324396133	367.103118896	1009002,-1	1892.87386458	1009213	0	0	-1.03093731403	1801.79553223	162	
-1.6187107563	1102.1685791	-1009002,21,21	2330.6259162	1009213	0	0	-0.805212557316	1801.05004883	164	
1.54308021069	1128.95385742	1009002,21,21	2320.19081781	1000993	0	0	-0.751081883907	1801.09997559	164	
2.43870306015	223.493789673	-1009002,21,21,21	1814.89023151	1009213	0	0	-0.0437802858651	1801.05004883	165	
-0.258261710405	425.291351318	1009002,21,21,21	2324.31095055	1009323	0	0	-1.91107654572	1801.22497559	165	
-1.27183353901	556.30255127	-1009002,21,21	2191.32000207	1093214	0	0	1.44685411453	1801.55004883	168	
1.44145643711	424.512573242	1009002,21	1904.04658141	1000993	0	0	0.920894920826	1801.09997559	168	
2.6683473587	1224.53527832	-1009002,21	2221.40721968	1009213	0	0	0.350062280893	1801.05004883	169	
-0.481217712164	1236.81665039	1009002,21,21,21	2934.77499876	1000993	0	0	1.2405923605	1801.09997559	169	
3.14040327072	799.213256836	1009002,21,21	2021.41247719	1009113	0	0	-0.538199305534	1801.05004883	171	
-0.56343126297	791.698852539	-1009002,21,21,21	2046.75436794	1092114	0	0	-0.662212669849	1801.375	171	
-2.07576155663	761.615722656	-1009002,21	3175.62650361	1009113	0	0	1.90500819683	1801.05004883	173	
1.06802582741	754.235107422	1009002,21	2164.72135305	1009213	0	0	1.04073917866	1801.05004883	173	
-0.0186411738396	206.600799561	1009002,21,21	1813.36990844	1093214	0	0	-0.0320850498974	1801.55004883	174	
-3.13042378426	201.457214355	-1009002,21,21	2161.36625581	1009213	0	0	2.4661822319	1801.05004883	174	
-1.01883459091	580.908203125	1009002,21,21	2171.0957186	1009213	0	0	1.36581790447	1801.05004883	175	
2.12640547752	587.912841797	-1009002,21,21	2049.30521981	1009113	0	0	1.09584128857	1801.05004883	175	
-2.56295180321	848.863464355	1009002,21	2077.94770628	1000993	0	0	-0.652875602245	1801.09997559	177	
0.559892892838	871.247680664	-1009002,21,21	2001.2243085	1093214	0	0	0.0179144535214	1801.55004883	177	
-2.71235990524	862.97857666	-1009002,21,21	3039.16802091	1009113	0	0	-1.70316398144	1801.05004883	178	
0.250588268042	627.799865723	1009002,21,-3	2094.47370915	1009113	0	0	-1.12539494038	1801.05004883	178	
-1.93465518951	443.98135376	-1009002,1	1935.46621485	1009223	0	1	-1.04394066334	1801.05004883	179	
0.828772187233	776.695495605	1009002,21	1968.63659209	1009213	0	0	-0.215653344989	1801.05004883	179	
-0.989418268204	954.14642334	-1009002,21	2039.55451023	1009213	0	0	0.078390583396	1801.05004883	184	
2.15308499336	898.417053223	1009002,21,-1	2059.65362534	1000993	0	0	0.469127357006	1801.09997559	184	
-2.67333984375	391.451660156	-1009002,21,21	3524.73921718	1009213	0	0	2.73535490036	1801.05004883	185	
0.348477840424	362.314788818	1009002,21	1941.17185979	1009113	0	0	1.31616437435	1801.05004883	185	
2.33660340309	1446.82702637	-1009002,21,21	2558.59921302	1092114	0	0	-0.700896382332	1801.375	186	
-0.818731606007	1507.25280762	1009002,21,21	3014.89722433	1009213	0	0	1.05025935173	1801.05004883	186	
2.51158308983	170.080337524	-1009002,21	1886.01910322	1009223	0	1	-1.86038672924	1801.05004883	187	
-0.336881637573	245.680221558	-1009002,21,21	2325.91765555	1009113	0	0	-2.47629833221	1801.05004883	187	
0.803093910217	348.424194336	-1009002,21,21	1842.27677416	1009113	0	0	0.469636529684	1801.05004883	188	
-2.11446976662	311.280853271	1009002,21	1946.16095914	1009113	0	0	1.50772428513	1801.05004883	188	
-1.62428498268	2154.59692383	-1009002,21	2899.67895037	1009323	0	0	-0.329170465469	1801.22497559	194	
1.52740490437	2161.69018555	-1009002,21,21	2815.65372265	1092214	0	-1	-0.0463579297066	1801.375	194	
-0.939664125443	86.6949081421	-1009002,1	2824.78082571	1000993	0	0	-3.9156460762	1801.09997559	196	
0.251677811146	16.7524738312	-1009002,21,21	1805.34170195	1009213	0	0	-2.6936044693	1801.05004883	196	
1.83900690079	1047.85083008	1009002,21	2084.43523233	1009213	0	0	-0.0530895479023	1801.05004883	201	
-1.39007163048	1112.46862793	1009002,21	3007.96733472	1009213	0	0	1.40768909454	1801.05004883	201	
-1.75176513195	491.393188477	-1009002,1	1870.89690846	1009213	0	0	0.23368088901	1801.48840332	202	
1.38179039955	482.310180664	1009002,-2	2109.94342543	1009223	0	1	1.46478962898	1801.05004883	202	
2.41494989395	1085.24377441	-1009002,21,21	2103.0022815	1009223	0	1	0.0303231310099	1801.05004883	203	
-0.710268259048	1061.43237305	1009002,21,-4	2130.22389563	1009223	0	1	0.376543104649	1801.05004883	203	
0.451674342155	792.261901855	-1009002,4	3487.52555929	1009213	0	0	2.00202822685	1801.05004883	204	
-2.81778550148	849.029052734	1009002,21,21	2400.37056884	1009213	0	0	1.23777556419	1801.05004883	204	
2.30963182449	1564.42541504	-1009002,1	2387.34966638	1009423	0	-1	0.0385361872613	1802.32495117	205	
-0.809308111668	1731.90429688	-1009002,21,21	2543.03247338	1009213	0	0	0.269830465317	1801.05004883	205	
-0.680476367474	987.617004395	-1009002,21,21	2072.04771166	1000993	0	0	-0.272130817175	1801.09997559	208	
2.69101810455	835.037780762	1009002,21,21	2140.2705435	1009213	0	0	-0.851222038269	1801.05004883	208	
3.09080553055	1167.09912109	-1009002,3	2400.9587186	1009213	0	0	-0.825359761715	1801.05004883	209	
-0.0592667162418	1176.54724121	1009002,21	2560.3415449	1009323	0	0	1.00295293331	1801.22497559	209	
1.63473629951	555.850097656	1009002,-2	2305.28723175	1009223	0	1	-1.60355162621	1802.29858398	210	
-1.61834728718	560.880981445	1009002,21,21	1999.39882312	1009223	0	1	-1.00414597988	1801.05004883	210	
0.338729977608	610.390625	-1009002,21,21	1902.40253275	1000993	0	0	-0.0834010541439	1801.09997559	212	
-2.83041119576	609.011108398	1009002,21,21	2035.20062255	1093214	0	0	1.00980377197	1801.55004883	212	
2.03682398796	1170.20397949	-1009002,21	2435.49605457	1009323	0	0	-0.867879033089	1801.22497559	213	
-1.16158914566	1075.6673584	1009002,21,21	3015.00393097	1009323	0	0	-1.44945073128	1801.22497559	213	
2.89458298683	413.620544434	-1009002,21,21	2023.80157503	1009213	0	0	1.44139659405	1801.05004883	214	
-0.00812711473554	431.802154541	-1009002,21	1853.80550736	1009213	0	0	-0.183662831783	1801.05004883	214	
2.80182552338	1032.1472168	1009002,21,21	4610.00698291	1009223	0	1	-2.09179592133	1801.05004883	215	
-0.304809719324	1018.06091309	1009002,21,21	2076.66354949	1093214	0	0	0.170716330409	1801.55004883	215	
2.50939774513	1315.78649902	1009002,21,21,21	2435.43983281	1000993	0	0	0.687647819519	1801.09997559	218	
-0.616489231586	1335.9362793	-1009002,21,21	2277.66133542	1009223	0	1	-0.294425755739	1801.05004883	218	
1.89793038368	588.687866211	1009002,21	2523.70904095	1009213	0	0	1.76382493973	1801.05004883	219	
-1.23880732059	570.253051758	-1009002,4	2296.4870041	1009413	0	0	1.56502938271	1802.22253418	219	
1.99426269531	384.258392334	1009002,21,21	2556.17950572	1009323	0	0	2.23356175423	1801.22497559	221	
-1.10458850861	371.870941162	-1009002,21	1903.70647813	1009223	0	1	-1.09236323833	1801.05004883	221	
2.88670015335	358.885803223	-1009002,21	2622.39817092	1009223	0	1	-2.35397100449	1801.05004883	222	
-0.26401913166	410.977294922	-1009002,21	1861.78588908	1000993	0	0	-0.536135673523	1801.09997559	222	
-0.173017174006	1034.6027832	-1009002,21,21	2102.67296202	1009113	0	0	0.311194062233	1801.05004883	223	
-2.89728069305	1239.12097168	1009002,21	2818.19263561	1009213	0	0	-1.15831804276	1801.05004883	223	
-0.319596171379	691.041503906	-1009002,21	1929.67709864	1009213	0	0	-0.0698552951217	1801.05004883	225	
2.76993727684	817.769348145	1009002,21,21,21	2010.32112532	1000993	0	0	-0.425688534975	1801.09997559	225	
-0.302055954933	1044.25280762	1009002,21,21	2137.45894344	1009213	0	0	-0.448525607586	1801.05004883	226	
2.83700299263	1047.40710449	-1009002,21,21,21	2091.32458899	1000993	0	0	-0.171581104398	1801.09997559	226	
-0.688796877861	861.764587402	-1009002,21,21	2408.34357457	1009213	0	0	1.2290828228	1801.05004883	228	
2.3625535965	1087.85205078	1009002,2203	2299.75169933	1092114	0	0	-0.773301184177	1801.375	228	
1.15388929844	403.007354736	-1009002,21,21	2025.70206618	1000993	0	0	-1.47525978088	1801.09997559	229	
-1.98632097244	387.746307373	1009002,21,21,21	3131.15379906	1000993	0	0	-2.57527947426	1801.09997559	229	
-3.09670972824	385.802276611	-1009002,21,21,21	1868.96371342	1009313	0	0	-0.747220933437	1801.22497559	231	
-0.116740345955	416.60333252	-1009002,21,21	1852.05623328	1009113	0	0	-0.268058478832	1801.05004883	231	
0.778503894806	244.417266846	-1009002,21	1819.29116672	1009223	0	1	-0.319271326065	1801.05004883	232	
-2.39114785194	260.612884521	1009002,21,21	2027.95776357	1009323	0	0	1.94704306126	1801.22497559	232	
-0.247018665075	391.780456543	-1009002,3	2126.92022226	1009213	0	0	1.72220981121	1801.05004883	233	
-3.09959387779	510.519226074	1009002,21,21	1904.0985474	1009113	0	0	0.637753248215	1801.05004883	233	
0.00860398635268	560.182922363	-1009002,1	1889.3679086	1009223	0	1	-0.19532212615	1801.05004883	235	
-3.12305927277	562.442932129	1009002,21,21	2198.85180607	1009223	0	1	-1.44696688652	1801.05004883	235	
-1.6112639904	499.792266846	1009002,21	2386.98009233	1009213	0	0	-1.80906879902	1801.05004883	236	
1.53586709499	497.213470459	-1009002,21	2019.01208044	1009223	0	1	-1.21610236168	1801.05004883	236	
-2.85074925423	521.775268555	-1009002,4	1990.83770483	1000993	0	0	-1.06723070145	1801.09997559	237	
0.504514396191	554.416809082	-1009002,21,21	1896.27224415	1009113	0	0	-0.37261557579	1801.05004883	237	
-0.573166906834	472.690368652	-1009002,21,21	2294.88668474	1000993	0	0	-1.76580178738	1801.09997559	239	
2.50471973419	318.973632812	1009002,21	1884.488461	1009113	0	0	-1.15077471733	1801.05004883	239	
-0.225520938635	633.302124023	-1009002,21	1909.39123338	1009213	0	0	0.04792849347	1801.05004883	240	
2.9291203022	636.965576172	1009002,-3	1919.18834286	1009213	0	0	-0.284673839808	1801.05004883	240	
