event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
358	-1	1009323	1801.22	1.0	1186.39	-1.16312	-2.61348	1009002,21,21	
359	-1	1009213	1801.05	1.0	950.62	1.2785	0.628201	-1009002,2	
359	-1	1009113	1801.05	0.0	955.858	1.17749	-2.4233	1009002,21,21	
360	-1	1009213	1801.05	1.0	112.601	-2.12083	-1.28759	-1009002,21,21	
360	-1	1000993	1801.1	0.0	153.185	2.41507	1.69494	1009002,21,21	
361	-1	1009323	1801.22	1.0	1212.68	-0.0328686	2.10274	1009002,21	
361	-1	1009223	1801.05	0.0	1203.63	-0.618963	-1.04671	-1009002,21,21	
362	-1	1009323	1801.22	1.0	1097.52	1.12775	-1.75281	1009002,-3	
362	-1	1009113	1801.05	0.0	1300.26	-0.802275	1.36858	-1009002,21	
363	-1	1000993	1801.1	0.0	590.564	1.47269	1.50027	1009002,21,21	
363	-1	1009213	1801.05	-1.0	593.612	-0.862235	-1.63923	-1009002,21,21	
366	-1	1009213	1801.05	-1.0	741.153	-1.0362	-2.47629	-1009002,21	
366	-1	1093114	1801.55	1.0	627.94	-0.323068	0.561263	-1009002,21,21,21	
367	-1	1009213	1801.05	1.0	422.029	2.53205	1.2769	-1009002,21,21	
367	-1	1009213	1801.05	1.0	496.936	1.3579	-2.02411	1009002,21	
368	-1	1009223	1801.05	0.0	385.502	-2.40138	-2.13591	1009002,-3	
368	-1	1009213	1801.05	1.0	382.602	-1.52615	1.04832	-1009002,21,21	
373	-1	1009213	1801.05	-1.0	498.01	0.359271	0.366103	-1009002,21,21	
373	-1	1009213	1801.05	1.0	493.401	1.831	-2.79851	1009002,21	
374	-1	1009113	1801.05	0.0	65.6952	3.2969	2.16096	-1009002,21,21	
374	-1	1009213	1801.05	1.0	424.536	-1.7604	-1.63401	1009002,-1	
381	-1	1009113	1801.05	0.0	1120.45	0.128254	0.504021	-1009002,21,21	
381	-1	1009113	1801.05	0.0	1124.15	-0.635341	-2.63928	1009002,21,21	
382	-1	1009213	1801.05	-1.0	1211.53	1.36489	-3.08031	-1009002,21,21,21	
382	-1	1009223	1801.05	0.0	1249.26	0.955086	0.0503123	1009002,-5	
383	-1	1000993	1801.1	0.0	370.423	-0.246232	0.0392847	-1009002,21	
383	-1	1009213	1801.05	1.0	420.029	-0.203255	3.13756	-1009002,21	
384	-1	1009223	1801.05	0.0	2372.83	0.0527882	0.136659	-1009002,21	
384	-1	1009223	1801.05	0.0	2387.34	0.461997	-2.74301	-1009002,21,21	
385	-1	1009213	1801.09	-1.0	535.985	-1.06526	-0.215957	-1009002,1	
385	-1	1009213	1801.05	1.0	529.947	0.269512	2.95173	-1009002,21,21	
386	-1	1009223	1801.05	0.0	1226.39	-0.118478	-2.04609	-1009002,21	
386	-1	1009223	1801.05	0.0	1105.06	-1.09777	2.59602	1009002,21	
387	-1	1009213	1801.05	-1.0	423.641	-1.53124	0.534517	-1009002,21,21	
387	-1	1009213	1801.05	1.0	413.538	-1.78857	-2.66363	1009002,21,21	
390	-1	1009213	1801.05	1.0	653.032	0.920954	2.7207	1009002,21,21	
390	-1	1009313	1801.22	0.0	720.665	0.375145	-0.657761	-1009002,21,21,21	
392	-1	1009313	1801.22	0.0	1045.23	-0.758887	0.394372	1009002,-2	
392	-1	1009223	1801.05	0.0	993.766	0.152658	-2.70234	1009002,21,21	
394	-1	1009213	1801.05	1.0	904.906	-0.318668	-2.03004	-1009002,21	
394	-1	1000993	1801.1	0.0	1027.96	-0.861034	1.52789	1009002,21	
395	-1	1009223	1801.05	0.0	958.193	0.984061	-0.0240469	-1009002,21	
395	-1	1009213	1801.05	1.0	962.721	0.597418	3.10047	1009002,21	
398	-1	1009213	1801.05	-1.0	406.491	2.27408	0.467019	1009002,21	
398	-1	1000993	1801.1	0.0	1305.8	0.0204742	-2.95945	-1009002,21,21	
399	-1	1009223	1801.05	0.0	705.711	0.561787	-2.34229	1009002,21,-1	
399	-1	1009223	1801.05	0.0	717.184	-1.90698	0.796861	-1009002,21,21,21	
402	-1	1009323	1801.22	-1.0	837.85	-1.16995	1.58873	-1009002,21	
402	-1	1009213	1801.05	-1.0	842.656	0.308921	-1.69635	1009002,21	
405	-1	1009323	1801.22	-1.0	997.792	-0.357347	-0.288875	-1009002,21,21	
405	-1	1092114	1801.38	0.0	979.103	1.21531	2.81609	1009002,21	
407	-1	1009113	1801.05	0.0	743.829	-2.37184	-0.868623	-1009002,21	
407	-1	1009213	1801.05	-1.0	761.921	0.906856	2.04842	1009002,21	
415	-1	1009213	1801.05	1.0	436.268	0.102453	-0.0507068	-1009002,21	
415	-1	1009113	1801.05	0.0	552.316	-0.556219	-2.86461	1009002,-4	
418	-1	1009113	1801.05	0.0	828.108	1.78239	-2.76325	-1009002,1	
418	-1	1092114	1801.38	0.0	795.308	1.10205	0.357268	1009002,21	
421	-1	1009113	1801.05	0.0	752.359	0.389964	2.04642	-1009002,21,21	
421	-1	1009113	1801.05	0.0	700.623	0.890369	-1.12372	1009002,-1	
423	-1	1009213	1801.05	-1.0	1025.98	-0.409808	0.734789	-1009002,21	
423	-1	1009223	1801.05	0.0	785.728	1.63324	-2.39513	1009002,21,21	
426	-1	1009113	1801.05	0.0	857.396	1.699	-1.5615	-1009002,21,21	
426	-1	1009223	1801.05	0.0	554.377	1.2687	1.61066	1009002,21,21	
427	-1	1009313	1801.22	0.0	616.018	0.197879	0.861729	-1009002,21,21	
427	-1	1009213	1801.05	1.0	819.511	-0.414007	-0.231642	1009002,21,21	
428	-1	1009213	1801.05	1.0	150.176	-0.731704	-2.53346	-1009002,21	
428	-1	1009113	1801.05	0.0	156.395	2.81776	0.678634	1009002,21	
429	-1	1009313	1801.22	0.0	1246.62	0.470229	-1.9659	-1009002,21	
429	-1	1009323	1801.22	-1.0	862.348	1.61715	1.39316	1009002,21	
431	-1	1092214	1801.38	-1.0	600.826	-0.635418	2.07992	-1009002,21,21	
431	-1	1009213	1801.05	1.0	481.959	-2.05517	-1.28439	1009002,21,21	
433	-1	1009213	1801.05	-1.0	282.472	-2.66569	0.288327	-1009002,21,21	
433	-1	1009223	1801.05	0.0	438.59	-0.715543	2.84828	1009002,21,21	
436	-1	1009113	1801.05	0.0	655.442	0.370339	-0.26066	-1009002,21	
436	-1	1009113	1801.05	0.0	654.577	0.850491	2.91068	1009002,21	
437	-1	1000993	1801.1	0.0	285.61	1.12795	0.576629	-1009002,1	
437	-1	1009113	1801.05	0.0	356.371	-1.29887	-2.41987	1009002,21,21	
438	-1	1009223	1801.05	0.0	324.217	1.63213	-2.11442	-1009002,21,21	
438	-1	1009223	1801.05	0.0	494.702	1.90066	1.5423	-1009002,21	
439	-1	1009213	1801.05	-1.0	898.733	0.0708071	-2.19591	1009002,21,21	
439	-1	1009223	1801.05	0.0	909.173	-1.78017	0.93984	-1009002,21,21	
440	-1	1009223	1801.05	0.0	773.81	0.366083	0.515949	-1009002,21	
440	-1	1009213	1801.05	1.0	789.826	0.597714	-2.63743	1009002,21,21	
441	-1	1093214	1801.55	0.0	989.911	-0.00113155	-1.61163	-1009002,4	
441	-1	1009213	1801.05	-1.0	974.058	-0.68634	1.52669	1009002,21,21,21	
443	-1	1009213	1801.05	-1.0	1258.57	-0.852506	2.15276	-1009002,21,1	
443	-1	1000993	1801.1	0.0	1288.82	1.49049	-0.962609	1009002,21	
446	-1	1009113	1801.05	0.0	953.854	-0.490659	3.12166	1009002,21	
446	-1	1009313	1801.22	0.0	791.213	-1.07302	-0.546708	-1009002,21	
450	-1	1000993	1801.1	0.0	1115.19	0.976851	-2.69024	-1009002,21,21,21	
450	-1	1009323	1801.22	-1.0	1113.65	0.281326	0.440395	-1009002,21	
451	-1	1009323	1801.22	-1.0	748.806	-0.961571	0.433198	1009002,21,-1	
451	-1	1009323	1801.22	1.0	753.323	1.39809	-2.65402	-1009002,21	
453	-1	1009323	1801.22	1.0	851.076	1.66535	-0.0698399	-1009002,21	
453	-1	1000993	1801.1	0.0	848.499	-0.118411	3.05699	-1009002,21,21,21	
457	-1	1009223	1801.05	0.0	609.289	-1.32173	-3.04955	-1009002,21,21	
457	-1	1092114	1801.38	0.0	583.579	0.79594	0.11808	-1009002,21	
460	-1	1009323	1801.22	1.0	447.739	-0.149435	-0.215543	1009002,21	
460	-1	1009323	1801.22	-1.0	429.358	-0.483102	2.93333	-1009002,21,21	
461	-1	1009213	1801.05	-1.0	783.337	1.5862	2.30355	-1009002,21	
461	-1	1009223	1801.05	0.0	778.128	1.46386	-0.840044	1009002,21,21	
462	-1	1009113	1801.05	0.0	213.379	-1.59597	2.01683	1009002,21	
462	-1	1009213	1801.05	-1.0	91.0119	-2.84303	-1.05856	-1009002,21	
464	-1	1009213	1801.05	1.0	797.507	-0.331221	-1.91609	-1009002,21	
464	-1	1000993	1801.1	0.0	713.446	-2.07831	1.53936	1009002,21,21	
465	-1	1009313	1801.22	0.0	621.17	0.504799	1.08121	-1009002,21,21,21	
465	-1	1009223	1801.05	0.0	865.206	0.643048	-1.62674	-1009002,21,21	
468	-1	1009213	1801.05	1.0	550.698	0.0568358	-0.0551526	-1009002,21,21	
468	-1	1092114	1801.38	0.0	617.324	-0.692961	-3.06238	1009002,21,21	
469	-1	1009113	1801.05	0.0	215.589	-1.85956	-1.24574	-1009002,21,21	
469	-1	1009113	1801.05	0.0	208.439	2.38207	1.88958	1009002,21,21	
470	-1	1000993	1801.1	0.0	2539.67	-0.566769	-0.920763	-1009002,1	
470	-1	1009213	1801.05	1.0	2511.34	-0.160487	2.24892	1009002,-5	
477	-1	1000993	1801.1	0.0	624.419	0.536955	0.739762	1009002,21,21	
477	-1	1009323	1801.22	-1.0	638.759	0.967999	-2.46068	-1009002,21	
479	-1	1009223	1801.05	0.0	365.416	1.58529	2.92323	1009002,21,21,21	
479	-1	1009223	1801.05	0.0	348.14	0.940341	-0.165531	-1009002,21,21	
481	-1	1000993	1801.1	0.0	527.247	0.114008	-2.29527	1009002,21	
481	-1	1000993	1801.1	0.0	1149.85	1.10581	1.00123	1009002,21	
482	-1	1009213	1801.05	-1.0	672.005	1.0049	-1.62066	1009002,2103	
482	-1	1009213	1801.05	1.0	651.253	0.150853	1.49665	-1009002,21	
483	-1	1009113	1801.05	0.0	1504.84	0.535337	-1.93391	1009002,21	
483	-1	1009213	1801.05	-1.0	1569.7	-0.528636	1.20716	-1009002,21	
484	-1	1009113	1801.05	0.0	677.179	-1.22038	1.30481	-1009002,21,21	
484	-1	1009223	1801.05	0.0	390.881	2.56124	-1.6115	1009002,21	
486	-1	1009323	1801.22	1.0	762.203	-1.30087	0.27317	1009002,21	
486	-1	1009113	1801.05	0.0	857.008	0.650114	3.12775	1009002,21,-2	
487	-1	1000993	1801.1	0.0	764.022	-0.262402	-0.514481	-1009002,21	
487	-1	1000993	1801.1	0.0	764.408	-1.00776	2.28561	1009002,21,21	
489	-1	1009223	1801.05	0.0	261.77	-2.92377	-3.13078	-1009002,21,21	
489	-1	1009213	1801.05	1.0	230.88	-1.03087	0.0801417	1009002,21	
490	-1	1009113	1801.05	0.0	1233.17	0.274917	0.57929	1009002,21,21	
490	-1	1009313	1801.22	0.0	1247.27	-1.06124	-2.53978	-1009002,21,21,21	
493	-1	1000993	1801.1	0.0	701.637	1.51429	-0.658169	1009002,21,21	
493	-1	1009113	1801.05	0.0	823.803	1.5681	2.14987	-1009002,21,21	
496	-1	1092114	1801.38	0.0	474.586	1.47226	1.92984	1009002,21,21,21	
496	-1	1009113	1801.05	0.0	599.322	-0.150472	-1.33896	-1009002,21	
497	-1	1000993	1801.1	0.0	997.775	-1.30071	0.441862	-1009002,21,21,21	
497	-1	1009213	1801.05	1.0	944.762	-0.822958	-2.96382	1009002,21,21	
499	-1	1009213	1801.05	1.0	51.0853	-4.21288	1.31651	-1009002,21	
499	-1	1009223	1801.05	0.0	92.876	-2.43766	-2.07134	1009002,21,21	
500	-1	1009213	1801.05	1.0	1137.43	-1.078	1.64214	1009002,21,21	
500	-1	1009313	1801.22	0.0	1119.26	1.01997	-1.53132	1009002,21,21	
501	-1	1009213	1801.05	-1.0	1069.81	0.260216	2.77741	-1009002,21	
501	-1	1009213	1801.05	1.0	800.611	-1.03729	-0.529624	1009002,21,21	
503	-1	1000993	1801.1	0.0	791.678	-1.30649	-1.0916	-1009002,21	
503	-1	1009213	1801.05	-1.0	631.304	-1.0303	1.77252	-1009002,21	
509	-1	1009213	1801.05	1.0	487.996	-0.495922	0.258714	-1009002,21	
509	-1	1009113	1801.05	0.0	602.806	-0.75571	-3.02916	1009002,21,21,21	
510	-1	1009113	1801.05	0.0	868.578	0.0779106	1.69099	-1009002,21	
510	-1	1092114	1801.38	0.0	207.677	-2.51579	-1.89652	1009002,21,21,21	
512	-1	1009113	1801.05	0.0	770.038	1.39062	-1.09286	-1009002,21,21	
512	-1	1009113	1801.05	0.0	767.064	-0.782985	1.95661	1009002,21,21	
518	-1	1009323	1801.22	1.0	1002.38	0.198033	0.952876	-1009002,21,21	
518	-1	1009213	1801.05	-1.0	1020.7	-1.01896	-2.2421	1009002,21	
519	-1	1092214	1801.38	1.0	474.686	-0.642277	-2.30321	1009002,21	
519	-1	1009223	1801.05	0.0	152.529	-2.03776	-0.537772	1009002,21	
520	-1	1009213	1801.05	-1.0	775.809	0.779663	2.63262	-1009002,21	
520	-1	1009213	1801.05	1.0	770.928	-0.613879	-0.488362	1009002,21	
521	-1	1000993	1801.1	0.0	1239.89	-0.502278	0.536481	1009002,21,21	
521	-1	1009213	1801.05	-1.0	1277.65	-1.16063	-2.6411	1009002,21,2101	
522	-1	1009223	1801.05	0.0	657.14	-1.16919	-1.25904	1009002,21	
522	-1	1009213	1801.05	-1.0	661.635	-0.948451	1.84779	-1009002,21	
527	-1	1009113	1801.05	0.0	406.492	1.13548	1.09945	1009002,21,21	
527	-1	1009213	1801.05	-1.0	402.785	-3.20231	-2.04373	-1009002,21,21	
534	-1	1009113	1801.05	0.0	648.504	-1.62962	-2.29971	-1009002,21,3	
534	-1	1009213	1801.05	-1.0	983.774	0.563811	1.24397	1009002,-3	
536	-1	1092114	1801.38	0.0	274.252	1.97526	-0.580853	1009002,21	
536	-1	1009213	1801.05	1.0	299.947	1.92357	2.53475	-1009002,21	
539	-1	1009113	1801.05	0.0	456.145	-0.274795	0.818139	-1009002,21	
539	-1	1009113	1801.05	0.0	413.253	-1.19212	-2.31667	1009002,21	
541	-1	1000993	1801.1	0.0	1003.08	-0.451913	0.426964	1009002,21,21	
541	-1	1009213	1801.05	-1.0	849.528	1.15847	-2.79718	1009002,21	
543	-1	1009323	1801.22	-1.0	1040.43	-0.00508762	-2.26597	-1009002,21	
543	-1	1009213	1801.05	1.0	1064.37	0.623929	0.874617	1009002,21,21	
544	-1	1009113	1801.05	0.0	813.635	-0.732103	-1.2484	-1009002,21,21	
544	-1	1009223	1801.05	0.0	1076.8	0.923877	2.01679	-1009002,21	
545	-1	1009213	1801.05	-1.0	1366.13	-0.762443	-2.27349	1009002,21,21	
545	-1	1009213	1801.05	1.0	1426.67	-1.37098	1.07603	-1009002,21,5	
546	-1	1009313	1801.22	0.0	1620.69	0.786128	-1.35323	1009002,21,21	
546	-1	1009113	1801.05	0.0	1455.26	-0.338857	2.08371	-1009002,21	
549	-1	1009113	1801.05	0.0	952.272	-0.886791	2.59215	-1009002,1	
549	-1	1009113	1801.05	0.0	1322.92	0.406572	-0.696744	1009002,2101	
551	-1	1000993	1801.1	0.0	248.401	2.53544	0.612057	-1009002,1	
551	-1	1009223	1801.05	0.0	238.623	0.617511	-2.62199	1009002,21	
552	-1	1009113	1801.05	0.0	440.905	-1.33435	-0.346387	1009002,21	
552	-1	1009213	1801.05	1.0	584.949	-0.244894	2.77652	-1009002,21	
553	-1	1009313	1801.3	0.0	869.65	0.496276	1.69557	-1009002,1	
553	-1	1009313	1801.22	0.0	851.147	-0.675873	-1.43799	-1009002,2	
555	-1	1009213	1801.05	1.0	637.06	1.96287	-1.87212	-1009002,21	
555	-1	1000993	1801.1	0.0	653.853	0.824169	1.26257	1009002,21,21	
556	-1	1009213	1801.05	1.0	698.442	-1.5816	-2.11049	-1009002,21	
556	-1	1000993	1801.1	0.0	696.449	-2.29972	1.03877	1009002,21,21	
559	-1	1093114	1801.55	1.0	898.837	-0.309453	-0.487557	-1009002,21	
559	-1	1000993	1801.1	0.0	994.061	-0.55561	2.76055	1009002,21	
560	-1	1009113	1801.05	0.0	428.061	-1.79183	-0.336101	-1009002,21,21	
560	-1	1009213	1801.05	1.0	432.844	0.280592	2.79386	-1009002,21,21	
561	-1	1009323	1801.22	-1.0	677.516	0.207074	-1.44573	-1009002,3	
561	-1	1009213	1801.05	1.0	712.573	1.45976	1.64298	1009002,21	
563	-1	1009313	1801.22	0.0	647.069	0.100964	0.900214	-1009002,21,21,21	
563	-1	1009213	1801.05	1.0	602.979	1.59328	-2.35842	1009002,21,21	
564	-1	1009213	1801.05	1.0	1132.63	0.722627	2.75492	-1009002,21,21,21	
564	-1	1009223	1801.05	0.0	1111.53	0.925995	-0.372751	1009002,21,21	
566	-1	1009223	1801.05	0.0	979.143	-0.885476	-0.806301	-1009002,2	
566	-1	1009213	1801.05	-1.0	969.104	-1.38523	2.38439	-1009002,2	
569	-1	1092114	1801.38	0.0	565.849	-0.45529	3.00132	-1009002,21	
569	-1	1009323	1801.22	1.0	389.484	0.0620489	-0.119466	1009002,21	
571	-1	1000993	1801.1	0.0	340.568	-1.2592	-2.91204	-1009002,21,21	
571	-1	1009113	1801.05	0.0	264.997	-1.85096	0.331156	1009002,21,-1	
575	-1	1009113	1801.05	0.0	818.578	-0.31224	-2.45863	1009002,21,21	
575	-1	1009223	1801.05	0.0	1313.59	-0.241248	0.946469	-1009002,21,21	
581	-1	1000993	1801.1	0.0	948.584	1.15489	2.70466	-1009002,21	
581	-1	1009213	1801.05	-1.0	922.63	1.33332	-0.438777	1009002,21,21	
583	-1	1009113	1801.05	0.0	899.151	0.0143922	-0.812855	1009002,21,21	
583	-1	1009113	1801.05	0.0	845.399	-0.370584	2.22133	1009002,21,21,21	
588	-1	1009313	1801.22	0.0	501.095	0.377131	0.492986	-1009002,21	
588	-1	1009313	1801.16	0.0	464.826	0.882339	-2.64441	1009002,-3	
590	-1	1009113	1801.05	0.0	1318.96	-0.896344	-1.08134	1009002,21	
590	-1	1009213	1801.05	-1.0	1269.36	-0.0959904	2.21901	1009002,21	
593	-1	1009223	1801.05	0.0	551.425	-0.0168961	0.996181	-1009002,21	
593	-1	1009213	1801.05	1.0	544.559	1.09857	-2.16347	-1009002,21	
596	-1	1009213	1801.05	1.0	936.69	-1.3565	0.759865	1009002,21,21	
596	-1	1009113	1801.05	0.0	940.626	-1.13489	-2.38559	-1009002,21,21	
598	-1	1009213	1801.05	1.0	1965.74	0.211396	2.98794	-1009002,21,21,21	
598	-1	1009213	1801.05	-1.0	1921.28	0.0387948	-0.23077	-1009002,21,21,21	
603	-1	1009213	1801.05	1.0	376.359	-2.12789	2.94648	1009002,21	
603	-1	1009223	1801.05	0.0	305.924	-1.20316	-0.13452	-1009002,21,21	
604	-1	1009213	1801.05	1.0	784.297	1.02898	-3.06758	1009002,21,21	
604	-1	1009313	1801.22	0.0	782.096	0.388609	0.0700352	-1009002,21	
605	-1	1009223	1801.05	0.0	74.2058	2.21357	0.273184	1009002,21,21	
605	-1	1009223	1801.05	0.0	40.2679	3.34884	-2.51121	1009002,21	
606	-1	1009223	1801.05	0.0	454.084	-1.23759	0.241531	1009002,21,21	
606	-1	1092214	1801.38	-1.0	425.243	-1.15464	-2.83407	1009002,21	
607	-1	1009213	1801.05	-1.0	1281.21	0.652762	-1.03387	1009002,-5	
607	-1	1000993	1801.1	0.0	1398.63	0.706164	2.09541	1009002,21,21	
608	-1	1009223	1801.05	0.0	78.8972	2.33971	2.21978	1009002,21	
608	-1	1093224	1801.55	-1.0	306.65	1.52565	3.09066	-1009002,21	
610	-1	1009323	1801.22	-1.0	479.051	1.17585	2.35708	-1009002,21,21	
610	-1	1092114	1801.38	0.0	484.533	1.30342	-0.651751	1009002,21,21	
614	-1	1000993	1801.1	0.0	734.87	-0.755825	-2.99206	-1009002,1	
614	-1	1009213	1801.05	-1.0	718.589	0.341375	0.233783	-1009002,21	
615	-1	1092224	1801.38	2.0	446.227	0.601745	-1.6312	-1009002,21	
615	-1	1009323	1801.22	-1.0	704.422	1.52387	2.07024	1009002,21,21	
616	-1	1009223	1801.05	0.0	877.709	0.599018	-2.98437	-1009002,21	
616	-1	1009113	1801.05	0.0	357.047	-0.402289	0.330981	1009002,21	
617	-1	1093214	1801.55	0.0	551.087	-1.23387	-2.48718	-1009002,21	
617	-1	1009213	1801.05	-1.0	1311.84	0.219409	-0.853643	1009002,21,21	
620	-1	1009223	1801.05	0.0	1104.49	-0.0599345	1.59684	-1009002,21,21	
620	-1	1009213	1801.05	1.0	990.378	0.624834	-1.52076	1009002,21,21	
624	-1	1009113	1801.05	0.0	143.722	2.4055	2.44958	-1009002,21	
624	-1	1000993	1801.1	0.0	122.823	2.71407	-0.0633919	1009002,21	
625	-1	1009213	1801.05	1.0	215.193	0.178546	2.73956	1009002,21	
625	-1	1009223	1801.05	0.0	381.415	1.04534	-0.956751	1009002,21	
628	-1	1092114	1801.38	0.0	1924.67	0.236634	0.427357	1009002,21,21	
628	-1	1009113	1801.05	0.0	1590.25	-1.00361	-2.73498	-1009002,21,21,21,21	
629	-1	1009223	1801.05	0.0	899.495	0.291967	-0.0788079	-1009002,1	
629	-1	1009323	1801.22	1.0	898.605	0.556984	3.05034	1009002,21,21	
630	-1	1092214	1801.38	-1.0	304.171	1.12937	1.37515	-1009002,21,21,21	
630	-1	1092214	1801.38	1.0	413.108	-1.90578	-2.33207	1009002,21	
631	-1	1009113	1801.05	0.0	1525.41	1.33889	-1.49741	1009002,21	
631	-1	1009113	1801.05	0.0	1724.11	0.545479	1.78507	-1009002,21	
633	-1	1009313	1801.22	0.0	351.098	1.6542	0.828344	1009002,21,21	
633	-1	1009313	1801.22	0.0	246.987	1.36782	-1.32662	-1009002,21,21	
634	-1	1009213	1801.05	-1.0	527.09	1.50992	-2.82628	-1009002,2	
634	-1	1009213	1801.05	1.0	511.202	0.849138	0.283216	1009002,21,21,21,21,21	
635	-1	1009213	1801.05	-1.0	530.569	-1.28513	2.49258	-1009002,21,21,21	
635	-1	1093224	1801.55	1.0	532.794	-1.47306	-0.645107	1009002,21,21	
638	-1	1009213	1801.05	-1.0	1850.94	0.858965	1.06953	-1009002,21,21	
638	-1	1092214	1801.38	1.0	1558.69	-0.251693	-1.92211	1009002,21	
639	-1	1009213	1801.05	1.0	380.371	0.437616	-1.12332	-1009002,21	
639	-1	1091114	1801.38	-1.0	403.93	0.996713	2.01208	1009002,-3	
640	-1	1009313	1801.22	0.0	399.321	2.62635	0.439811	1009002,21	
640	-1	1009213	1801.05	1.0	358.353	0.679422	-2.43239	-1009002,21,21	
641	-1	1009113	1801.05	0.0	144.127	-3.95289	1.60032	-1009002,21,21	
641	-1	1009213	1801.05	-1.0	112.634	-1.4356	-1.77591	1009002,21,21	
642	-1	1009223	1801.05	0.0	907.637	-1.16503	-2.84828	1009002,21,21	
642	-1	1091114	1801.38	-1.0	771.65	0.160858	0.463734	1009002,21,21	
644	-1	1000993	1801.1	0.0	760.882	-0.990503	2.04866	-1009002,21,21	
644	-1	1009113	1801.05	0.0	746.375	-1.37929	-1.14697	1009002,21	
646	-1	1009333	1801.4	0.0	629.661	-1.95922	2.91881	-1009002,21,21,21	
646	-1	1093214	1801.55	0.0	39.9131	3.45999	1.74162	1009002,21	
648	-1	1009113	1801.05	0.0	1472.75	-0.28492	-0.58194	-1009002,21	
648	-1	1009213	1801.05	1.0	1454.28	1.02805	2.57513	1009002,21	
649	-1	1000993	1801.1	0.0	369.396	-1.30766	-1.28273	-1009002,21,21,21	
649	-1	1092114	1801.38	0.0	351.587	-2.06565	2.35544	-1009002,21,21	
650	-1	1009113	1801.05	0.0	776.181	-0.0721186	2.8246	-1009002,21	
650	-1	1009213	1801.05	-1.0	957.218	-0.143106	-0.207306	1009002,21,21	
651	-1	1092214	1801.38	-1.0	347.367	-1.92739	-2.16861	-1009002,21,21	
651	-1	1009213	1801.05	1.0	353.271	-2.4194	0.976924	1009002,21,-3	
652	-1	1009113	1801.05	0.0	928.213	0.476763	1.52119	-1009002,21	
652	-1	1009213	1801.05	-1.0	590.524	1.97138	-1.61743	1009002,21	
655	-1	1009213	1801.05	1.0	277.015	0.732861	0.693773	-1009002,21,21	
655	-1	1009213	1801.05	-1.0	192.271	-0.371884	-2.0994	1009002,21	
658	-1	1009313	1801.22	0.0	156.461	-2.34435	-1.46542	-1009002,21	
658	-1	1009213	1801.05	-1.0	434.183	1.91744	-1.26635	1009002,21,21	
659	-1	1009113	1801.05	0.0	745.144	0.240227	-1.19688	-1009002,21	
659	-1	1092114	1801.38	0.0	756.098	0.615273	1.94373	1009002,21,21	
660	-1	1009223	1801.05	0.0	1631.17	-0.815339	-1.04967	-1009002,21	
660	-1	1009213	1801.05	1.0	1721.15	-0.413402	2.16851	1009002,21	
661	-1	1009113	1801.05	0.0	294.475	-2.07756	2.59885	1009002,21,21,21	
661	-1	1009213	1801.05	1.0	292.923	-1.15601	-0.594143	-1009002,21	
664	-1	1009113	1801.05	0.0	1011.81	-0.0362324	0.118446	-1009002,21,21,21	
664	-1	1009213	1801.05	-1.0	514.025	1.1096	2.181	-1009002,21	
665	-1	1009213	1801.05	-1.0	560.018	-1.78169	-2.30443	-1009002,21,21	
665	-1	1009323	1801.22	1.0	648.515	1.10719	0.769396	1009002,21	
668	-1	1009323	1801.22	-1.0	1290.06	0.765338	1.77928	-1009002,21	
668	-1	1009213	1801.05	-1.0	1336.05	0.387964	-1.25952	-1009002,21,21	
669	-1	1009113	1801.05	0.0	188.486	2.33543	2.14905	-1009002,21	
669	-1	1009213	1801.05	-1.0	217.892	2.89008	-1.04025	1009002,21,-3	
675	-1	1009223	1801.05	0.0	925.121	1.31073	2.79067	1009002,21,21	
675	-1	1092214	1801.38	1.0	1270.69	0.563247	-0.412006	1009002,21,21	
677	-1	1009223	1801.05	0.0	585.241	0.830496	-1.95654	-1009002,21,21	
677	-1	1009213	1801.05	1.0	354.218	-1.49051	1.14828	1009002,21,21	
680	-1	1092114	1801.38	0.0	538.927	1.02388	2.84765	1009002,21	
680	-1	1009213	1801.05	1.0	527.326	-0.91792	-0.171417	1009002,21,21	
686	-1	1092214	1801.38	1.0	466.169	0.304574	-2.85444	-1009002,21	
686	-1	1000993	1801.1	0.0	267.954	-1.32769	1.2863	-1009002,21	
687	-1	1000993	1801.1	0.0	918.255	0.493921	-0.29822	1009002,21	
687	-1	1009313	1801.22	0.0	868.232	0.876567	2.80222	1009002,21,21	
688	-1	1009223	1801.05	0.0	1150.91	-1.03802	-2.74565	-1009002,21,21	
688	-1	1009213	1801.05	1.0	1156.9	0.277226	0.257056	1009002,21,21	
690	-1	1009213	1801.05	1.0	124.625	-0.874775	-1.14529	-1009002,21,21,21,21	
690	-1	1009313	1801.22	0.0	125.988	1.64479	1.9399	1009002,21,21	
691	-1	1009313	1801.22	0.0	356.951	-1.0323	2.1047	-1009002,1	
691	-1	1009213	1801.05	-1.0	313.466	-2.65854	-0.943375	1009002,21,21	
693	-1	1009213	1801.05	1.0	386.341	0.0444308	0.560915	-1009002,21	
693	-1	1009213	1801.05	-1.0	683.173	1.1468	-1.76043	1009002,21	
694	-1	1009313	1801.22	0.0	920.087	0.941214	-2.75136	-1009002,21	
694	-1	1009213	1801.05	1.0	955.242	0.349858	0.414713	1009002,21	
697	-1	1009223	1801.05	0.0	619.14	0.0165858	-0.536406	-1009002,21	
